GLon,GLat,SpType,KMag,Lum
254.79479548,-2.03971294,A,-0.01,90.55
255.96288405,-2.80192588,B,-0.14741602067183462,4021.4170342754837
253.2921186,-1.0459712,M,-6.1,408.58
229.74284076,13.80730715,K,-0.5314579606440077,0.23506287997473113
232.69886981,12.07984559,B,-0.14741602067183462,4021.4170342754837
258.33440415,-4.3362516,K,-3.98,381.89
248.64607232,2.0113261,B,-0.14741602067183462,4021.4170342754837
174.7031808,32.6350938,K,-1.01,30.69
132.62773263,29.87171388,G,1.3496028880866404,0.9935005094915678
209.58338117,23.79856127,K,-0.5314579606440077,0.23506287997473113
266.97861278,-9.81182741,B,1.17,39.19
268.55734288,-10.77124086,K,-0.5314579606440077,0.23506287997473113
257.24785862,-3.61050024,K,-0.5314579606440077,0.23506287997473113
262.44088028,-6.95955065,F,-3.99,929.98
241.75201336,6.51856294,A,1.0452876106194697,16.580351308338365
197.37828336,28.13617734,F,2.1,6.9
172.66066522,32.86083252,A,1.16,19.55
188.08920294,30.52699963,G,1.3496028880866404,0.9935005094915678
259.70945409,-5.18563788,K,-0.5314579606440077,0.23506287997473113
157.19538876,33.25663363,K,-0.5314579606440077,0.23506287997473113
253.28553838,-0.98287516,F,0.99,9.28
240.66096067,7.24477501,G,1.3496028880866404,0.9935005094915678
247.30997718,2.95735786,G,1.3496028880866404,0.9935005094915678
170.26820429,33.06539797,K,-3.63,296.69
230.15710229,13.65798207,A,1.52,14.61
205.30100729,25.53093258,G,1.76,7.45
265.17128284,-8.64071479,G,-1.67,71.18
220.32945021,18.97996159,F,2.69,2.75
166.75385324,33.26191539,K,4.98,0.09
254.80088448,-1.94867206,B,0.45,50.03
274.0523478,-13.97709322,M,0.57031007751938,0.06917832365852306
284.28940439,-19.45654314,F,2.26,4.12
257.29185891,-3.57772129,G,3.57,0.89
181.15417359,31.85927364,F,1.7917153558052445,2.004841636267619
243.62615636,5.38261388,A,1.0452876106194697,16.580351308338365
209.01344193,24.14128844,A,-0.62,98.85
254.32423503,-1.60761977,F,-1.93,63.83
286.10349106,-20.32957612,A,1.63,17.75
232.20478667,12.51734957,K,-0.5314579606440077,0.23506287997473113
254.37133023,-1.61881015,B,-1.03,482.7
275.08674914,-14.53794188,F,1.7917153558052445,2.004841636267619
262.16709413,-6.67959571,B,-1.79,1172.83
205.35546703,25.59134896,G,1.3496028880866404,0.9935005094915678
161.8411125,33.39864858,F,2.49,2.49
219.85663753,19.30214724,A,1.0452876106194697,16.580351308338365
204.43863302,25.92725603,K,-0.5314579606440077,0.23506287997473113
268.91117947,-10.8903293,F,1.52,9.24
261.15242787,-6.01994802,G,-1.38,52.8
169.02318423,33.20278815,F,1.76,5.16
254.116254,-1.42062489,K,-0.5314579606440077,0.23506287997473113
193.46396057,29.35518689,A,1.0452876106194697,16.580351308338365
187.18793794,30.82864161,K,-0.5314579606440077,0.23506287997473113
208.4526333,24.42994063,A,2.39,4.08
173.77527108,32.85200598,F,1.56,6.25
254.12723019,-1.41693738,O,-1.0,84546.93087300473
211.84005101,23.04220705,K,-0.5314579606440077,0.23506287997473113
215.62581863,21.36561667,K,-0.5314579606440077,0.23506287997473113
260.59979761,-5.6414799,K,-0.5314579606440077,0.23506287997473113
196.29978425,28.59054293,F,1.71,6.74
231.98066841,12.72431821,A,1.0452876106194697,16.580351308338365
203.90060725,26.15782752,G,1.3496028880866404,0.9935005094915678
275.69038582,-14.84948615,F,1.7917153558052445,2.004841636267619
279.79256691,-17.10208104,K,-0.5314579606440077,0.23506287997473113
234.5509637,11.1987279,A,1.15,21.68
149.1891276,32.76345463,K,-0.5314579606440077,0.23506287997473113
281.60103853,-18.04972409,F,1.7917153558052445,2.004841636267619
192.67898526,29.58929677,A,1.0452876106194697,16.580351308338365
134.66135314,30.3816118,A,1.0452876106194697,16.580351308338365
248.49558463,2.33067649,A,0.7,36.68
172.39628706,33.00089442,A,1.0452876106194697,16.580351308338365
265.93267872,-9.00934758,K,-0.5314579606440077,0.23506287997473113
211.86441612,23.07520904,B,-0.14741602067183462,4021.4170342754837
147.0139791,32.52773991,G,-3.92,481.82
200.42851497,27.37044759,A,1.0452876106194697,16.580351308338365
217.92039366,20.33767289,B,0.48,60.24
253.77867507,-1.13476694,B,0.16,207.47
142.21618274,31.8514075,F,3.14,1.74
255.19678212,-2.06644302,A,-0.26,76.94
229.06094184,14.47564966,G,0.73,7.26
213.44920499,22.40730026,A,1.56,13.39
236.93691472,9.78933394,F,1.7917153558052445,2.004841636267619
181.44279404,31.93794054,K,-0.92,27.77
253.08981751,-0.66221114,G,1.08,8.07
191.69570766,29.8812319,A,1.0452876106194697,16.580351308338365
257.3927698,-3.48979788,G,3.98,0.42
234.90857415,11.05120122,B,-0.14741602067183462,4021.4170342754837
235.86056317,10.47872068,G,3.71,0.7
162.3068055,33.46280437,F,1.12,12.36
206.54010543,25.27073206,G,-2.08,91.99
209.15454476,24.2566874,G,1.3496028880866404,0.9935005094915678
252.42748701,-0.1871521,F,1.7917153558052445,2.004841636267619
197.31584365,28.39374322,K,-0.5314579606440077,0.23506287997473113
239.73291604,8.09282492,K,-0.5314579606440077,0.23506287997473113
179.02074164,32.33132179,F,1.7917153558052445,2.004841636267619
233.94432325,11.68307765,A,2.17,7.79
227.70233566,15.32307819,A,-0.8,153.58
234.98596815,11.05964643,M,0.57031007751938,0.16
192.58087852,29.70644424,A,-0.94,327.24
177.33652895,32.55889699,F,0.84,15.04
168.90346263,33.30904269,F,1.7917153558052445,2.004841636267619
241.26087356,7.14896786,K,-0.5314579606440077,0.23506287997473113
243.56647957,5.66693062,K,-0.5314579606440077,0.23506287997473113
180.85817627,32.08380065,K,-0.5314579606440077,0.23506287997473113
243.18316655,5.92069846,A,1.66,11.62
217.89634146,20.45431518,K,-0.5314579606440077,0.23506287997473113
242.24363784,6.52884909,A,1.0452876106194697,16.580351308338365
152.2496772,33.10085203,G,0.72,7.91
250.42771231,1.18060453,B,-0.14741602067183462,4021.4170342754837
267.32109302,-9.78863977,B,-0.08,178.77
243.84779721,5.50599584,F,0.37,29.11
169.97241519,33.26486399,F,2.36,3.72
227.72047524,15.35835586,A,-1.42,244.98
253.92435999,-1.12037899,B,-0.08,254.99
219.67474501,19.61339985,F,1.7917153558052445,2.004841636267619
251.11409914,0.74463059,B,-0.14741602067183462,4021.4170342754837
238.6408515,8.84953421,A,0.89,22.6
236.62658598,10.10713109,G,-4.36,913.05
259.24487127,-4.61338163,A,1.62,15.83
144.67541696,32.26521879,A,1.0452876106194697,16.580351308338365
161.22424045,33.51177917,F,0.21,25.11
223.67057705,17.58173972,G,-1.55,66.29
258.16924413,-3.9041408,M,0.57031007751938,0.06917832365852306
255.68150473,-2.26545721,B,-1.18,196.57
201.29092638,27.2257035,G,1.3496028880866404,0.9935005094915678
186.560669,31.11695493,G,1.3496028880866404,0.9935005094915678
253.90650212,-1.09060683,B,-0.08,316.83
261.66255815,-6.17544728,M,0.57031007751938,0.06917832365852306
202.68802532,26.75783075,G,1.3496028880866404,0.9935005094915678
226.31711219,16.170698,K,-0.5314579606440077,0.23506287997473113
171.09638916,33.21839022,A,1.34,33.07
253.5766288,-0.84447359,B,-3.19,2465.91
276.30936508,-15.08986812,F,0.62,19.37
240.73776637,7.57456066,K,-0.5314579606440077,0.23506287997473113
243.59262881,5.73790764,B,-0.14741602067183462,4021.4170342754837
194.11105261,29.39477425,F,1.98,5.16
251.41557243,0.60086558,K,0.98,6.07
212.28331436,23.10362838,F,1.35,7.01
228.60882115,14.9354671,K,-1.15,40.81
265.6025047,-8.65417344,M,-5.41,0.06917832365852306
250.11550912,1.47071796,G,3.07,1.44
212.74572383,22.91216412,G,-0.78,34.13
262.88461408,-6.91706748,B,-2.65,3158.37
261.70699606,-6.15717709,G,1.3496028880866404,0.9935005094915678
237.81031206,9.45122134,A,1.0452876106194697,16.580351308338365
131.82553816,29.73923839,F,1.07,10.82
206.46948546,25.46208334,K,-0.5314579606440077,0.23506287997473113
277.15804092,-15.54277906,F,1.7917153558052445,2.004841636267619
251.65646906,0.47598026,K,-1.55,56.53
289.00072528,-21.59342243,B,-0.14741602067183462,4021.4170342754837
199.70088676,27.81679134,A,1.4,17.57
187.62802091,30.96777838,F,1.7917153558052445,2.004841636267619
242.25894683,6.6564361,K,-0.5314579606440077,0.23506287997473113
249.97797726,1.60088026,A,1.0452876106194697,16.580351308338365
220.80331604,19.17524541,F,1.7917153558052445,2.004841636267619
153.35428524,33.24257669,G,3.63,0.75
262.55045044,-6.66974967,B,-0.14741602067183462,869.33
258.25505106,-3.86802462,B,-0.14741602067183462,4021.4170342754837
149.612636,32.91434327,G,0.54,8.98
227.76956644,15.47323269,A,-1.21,196.6
250.6304473,1.19092415,A,1.0452876106194697,16.580351308338365
221.49184735,18.84694789,K,-1.46,48.77
161.31422219,33.57817431,G,-2.36,167.47
200.62572455,27.55842353,F,1.7917153558052445,2.004841636267619
253.04024117,-0.40243455,G,-1.43,59.73
216.73229863,21.18633956,A,0.68,54.78
263.09631252,-6.99746414,B,0.19,93.47
272.16297986,-12.62767302,K,-1.94,70.17
194.70182889,29.32321036,F,0.37,24.81
215.36031194,21.82983342,A,1.16,28.74
271.26668184,-12.08879193,K,4.05,0.36
155.18465137,33.37984484,F,1.7917153558052445,2.004841636267619
260.07308004,-5.03051239,K,-0.5314579606440077,0.23506287997473113
255.10835459,-1.75411306,K,-0.5314579606440077,0.23506287997473113
226.37572238,16.29196387,G,3.48,0.89
265.73484448,-8.66533935,G,-1.25,43.66
181.99070302,32.05724352,G,1.3496028880866404,0.9935005094915678
261.0300123,-5.6418415,K,-2.44,108.29
253.98255991,-0.99738566,B,-2.13,3647.73
231.70673178,13.26179806,B,-0.14741602067183462,4021.4170342754837
226.92224057,15.99799191,F,1.7917153558052445,2.004841636267619
253.99868853,-1.00653556,B,-1.17,1435.55
201.29132136,27.39191462,K,-0.5314579606440077,0.23506287997473113
257.34832478,-3.20931142,K,-2.94,206.61
203.38228784,26.68758491,K,-0.5314579606440077,0.23506287997473113
254.51754393,-1.33061787,B,-0.39,289.2
245.14037636,4.88123961,F,1.7917153558052445,2.004841636267619
260.89423433,-5.52845954,A,0.91,18.93
210.93365312,23.81404072,F,1.7917153558052445,2.004841636267619
175.33300016,32.95827277,F,1.7917153558052445,2.004841636267619
262.64064805,-6.65328961,K,-0.5314579606440077,0.23506287997473113
