GLon,GLat,SpType,KMag,Lum
141.3055151,-26.68153073,A,1.2490660592255145,22.47351699261019
141.30451956,-26.67843853,B,0.14210084033613443,21175.957257581063
267.85934656,-65.76468235,K,-0.04650301464254959,0.41048728276231017
206.1067554,-71.86180843,F,1.9239287984742528,2.523845325227217
269.27351859,-65.19880591,F,1.9239287984742528,2.523845325227217
280.7110559,-58.92733107,F,2.58,2.64
282.0495729,-57.92189256,G,2.17,2.78
169.48491384,-62.50163054,K,-0.04650301464254959,0.41048728276231017
297.11160996,-39.5988374,F,1.2,13.19
275.93674991,-61.96298391,G,3.96,0.44
133.77423428,-4.90326457,K,-0.04650301464254959,0.41048728276231017
142.71631965,-30.01280621,F,3.56,0.82
132.66640415,-1.39051023,F,0.73,18.92
161.82536505,-57.42836285,F,1.9239287984742528,2.523845325227217
149.70663517,-43.57233658,K,-0.04650301464254959,0.41048728276231017
125.97002043,19.08042949,A,-0.12,42.75
267.47554503,-65.85820289,G,-2.03,88.87
229.60628161,-72.34473729,K,-0.04650301464254959,0.41048728276231017
131.43887387,2.53412844,O,-1.0,56336.00236019156
271.90650082,-63.99048613,K,-1.56,57.28
273.12101245,-63.40497573,K,-0.04650301464254959,0.41048728276231017
176.8671892,-65.78193937,G,2.48,2.24
196.21128015,-70.62625425,F,1.9239287984742528,2.523845325227217
244.25260836,-71.18080806,K,-0.04650301464254959,0.41048728276231017
156.00251796,-51.88288436,M,0.1289510489510489,0.06183296843727635
147.40226453,-39.57902447,M,-5.25,0.06183296843727635
137.03254823,-14.76517518,G,1.6839170124481337,1.380038903002871
261.60739516,-67.76092032,F,1.9239287984742528,2.523845325227217
128.64628716,11.25750566,G,1.6839170124481337,1.380038903002871
134.74785867,-7.83014378,A,1.58,17.07
131.60309122,2.06828711,A,1.2490660592255145,22.47351699261019
252.04971447,-69.97439644,K,-2.44,84.61
135.4190981,-9.88614401,A,0.95,38.0
286.98567469,-53.46215853,K,-0.04650301464254959,0.41048728276231017
221.09181448,-72.43829568,K,0.93,6.08
204.55699408,-71.62374685,G,1.6839170124481337,1.380038903002871
261.50168493,-67.76771331,K,-0.04650301464254959,0.41048728276231017
179.41570843,-66.63546341,A,1.39,11.56
153.41356507,-48.71220366,K,-0.04650301464254959,0.41048728276231017
142.6946978,-29.73066416,F,1.9239287984742528,7.73
209.03421801,-71.96610852,F,1.9239287984742528,2.523845325227217
154.16568388,-49.62763219,G,1.6839170124481337,1.380038903002871
170.64306013,-62.94658261,G,3.53,0.96
131.24843926,3.24718845,B,0.14210084033613443,21175.957257581063
253.94471424,-69.5688113,K,-0.04650301464254959,0.41048728276231017
150.68432288,-44.86562733,G,1.6839170124481337,1.41
139.38231884,-21.28109105,B,0.14210084033613443,21175.957257581063
285.4794984,-54.87662254,K,-0.04650301464254959,0.41048728276231017
282.93532805,-57.08828655,G,1.71,4.29
296.73611694,-40.19879973,K,-2.95,163.92
139.38375835,-21.27665658,A,1.2490660592255145,22.47351699261019
145.409464,-35.58002489,F,1.15,11.28
233.66190914,-72.06438179,K,-0.67,26.04
264.27031505,-66.88073669,K,-0.04650301464254959,0.41048728276231017
156.72079647,-52.49267317,F,2.45,2.76
184.36593377,-68.07708966,A,1.71,15.3
140.46875822,-24.12782271,K,-0.22,14.51
136.6348257,-13.40776194,A,1.46,18.72
163.37556407,-58.39612555,F,1.9239287984742528,2.523845325227217
217.80662349,-72.32746103,G,1.6839170124481337,1.380038903002871
212.0743832,-72.10968049,G,2.32,2.66
244.61245647,-71.03790239,K,-0.04650301464254959,0.08
136.13791223,-11.87399168,M,0.1289510489510489,0.06183296843727635
132.15749914,0.47168782,K,-0.04650301464254959,0.41048728276231017
183.88801194,-67.90858519,A,1.02,28.7
166.58571915,-60.53682679,G,1.6839170124481337,1.380038903002871
137.88971949,-16.96784251,K,-0.04650301464254959,0.41048728276231017
151.60528799,-46.06231797,F,2.42,3.14
194.00101093,-70.12148956,K,-2.99,155.9
142.76539886,-29.66785739,F,1.9239287984742528,2.523845325227217
285.12882806,-55.13491518,K,-0.04650301464254959,0.41048728276231017
145.74324551,-36.09877506,F,2.74,2.53
141.34703896,-26.22253097,F,1.9239287984742528,2.523845325227217
144.5291923,-33.56768022,K,-4.0,397.94
135.32741609,-9.32998206,K,-0.04650301464254959,0.41048728276231017
269.24227828,-64.97881386,A,0.94,25.4
295.93245991,-41.52372987,G,-2.31,129.49
149.49091495,-42.74806005,A,1.41,14.36
168.00565408,-61.31319942,F,3.04,1.8
212.7140496,-72.06687616,G,1.6839170124481337,1.380038903002871
284.0146471,-56.07917033,K,-0.04650301464254959,0.41048728276231017
131.50826575,2.61260724,A,1.2490660592255145,22.47351699261019
154.19955962,-49.38833573,G,1.26,8.15
163.14810707,-58.06186412,F,1.9239287984742528,2.523845325227217
209.30385697,-71.85517468,F,1.9239287984742528,2.523845325227217
174.54128197,-64.57557762,F,1.59,8.02
146.97989638,-38.35242688,K,-0.04650301464254959,0.41048728276231017
159.8642741,-55.35029078,K,-0.04650301464254959,0.41048728276231017
146.6788845,-37.78022689,G,3.32,1.07
270.87413774,-64.25516143,F,1.9239287984742528,2.523845325227217
142.26782406,-28.32473769,A,0.78,31.52
144.51252681,-33.39307003,F,1.96,4.76
140.09031022,-22.83953096,B,1.59,29.93
139.34684189,-20.84319856,K,1.88,4.34
132.41673487,-0.18350217,K,-0.04650301464254959,0.41048728276231017
267.02049196,-65.79611985,F,1.76,6.05
273.53564318,-62.97817299,A,1.2490660592255145,22.47351699261019
133.50546476,-3.57356773,B,0.14210084033613443,21175.957257581063
133.96196367,-4.98889382,O,-1.0,56336.00236019156
296.76711595,-40.04690399,G,3.15,1.32
136.77177399,-13.4989687,B,0.14210084033613443,21175.957257581063
239.4177541,-71.49602902,K,-0.04650301464254959,0.41048728276231017
193.26689813,-69.88665089,G,-1.3,47.3
190.18075595,-69.28356141,M,-4.28,0.06183296843727635
163.51716242,-58.2338032,K,-1.46,69.36
260.07405861,-67.96527491,F,2.34,3.62
199.90882332,-70.88164761,F,1.9239287984742528,2.523845325227217
163.74782934,-58.3910629,F,1.94,4.85
263.5977335,-66.92041272,K,-0.04650301464254959,0.41048728276231017
168.81394199,-61.63254368,A,1.78,8.37
130.82100878,4.88008107,G,1.6839170124481337,1.380038903002871
231.44719288,-72.00636396,K,-0.04650301464254959,0.41048728276231017
158.38403872,-53.79963021,A,0.88,22.88
132.59849367,-0.64354382,B,0.14210084033613443,21175.957257581063
161.41601232,-56.52581052,K,-0.04650301464254959,0.41048728276231017
137.2301907,-14.70518279,K,4.04,0.38
279.66474082,-59.2983628,A,1.36,13.37
208.68072953,-71.70728259,A,1.2490660592255145,22.47351699261019
294.17037594,-44.25140227,M,0.1289510489510489,0.06183296843727635
179.79646041,-66.42587328,A,1.2490660592255145,22.47351699261019
295.65725426,-41.88519922,F,1.01,16.67
166.5989209,-60.22586117,G,2.09,3.57
140.32347204,-23.17321461,A,2.44,6.04
270.04616067,-64.49269547,K,-0.04650301464254959,0.41048728276231017
214.9069647,-72.02881458,G,1.6839170124481337,1.380038903002871
293.83929351,-44.72936421,G,1.6839170124481337,79.18
136.07085749,-11.21076782,F,1.97,5.47
157.68967835,-52.98801873,K,3.64,0.38
234.3603792,-71.78216429,F,1.99,5.92
234.23069653,-71.78983396,G,1.6839170124481337,1.380038903002871
155.86191631,-50.99873453,F,1.9239287984742528,2.523845325227217
290.40153275,-49.3474031,K,-0.49,20.35
190.31880561,-69.17162304,K,-0.04650301464254959,0.41048728276231017
200.42777325,-70.83176946,G,1.6839170124481337,1.380038903002871
133.68857241,-3.86432747,B,0.14210084033613443,21175.957257581063
131.79274744,2.02391028,G,3.73,0.7
218.81659425,-72.08191214,K,-0.04650301464254959,0.41048728276231017
145.00997376,-33.95905871,K,-0.04650301464254959,0.41048728276231017
235.95925156,-71.62631476,K,-0.04650301464254959,0.41048728276231017
145.68715731,-35.31674963,K,2.91,1.53
