GLon,GLat,SpType,KMag,Lum
353.67189384,-77.13879809,G,-0.25,18.24
313.35974994,-55.44515705,K,-0.033235294117647106,0.582456178411574
112.96188908,-21.93770694,F,-0.6,43.31
90.01484803,-67.54079488,K,-0.033235294117647106,0.582456178411574
116.3006714,-5.51433457,K,3.95,0.47
102.91424209,-52.71993759,F,1.9116605392156885,2.1308778054892983
102.91936042,-52.71107046,F,2.12,5.69
111.097687,-29.88835303,F,2.85,1.81
115.49657248,-9.70731269,K,-0.033235294117647106,0.582456178411574
39.99118687,-79.0020604,K,-0.033235294117647106,0.582456178411574
110.49763499,-32.21641391,K,-0.033235294117647106,0.582456178411574
45.57675605,-78.71639192,K,-2.54,152.5
113.56777076,-19.24392055,A,0.44,47.52
43.41169703,-78.85509363,F,2.12,4.79
115.90048843,-7.6958334,F,1.9116605392156885,2.1308778054892983
8.85506429,-78.71646984,A,2.1,10.33
106.91395152,-43.81459627,K,-1.8,92.48
114.79080617,-13.3857917,M,0.5756497175141247,0.06896794895596911
316.81053507,-60.40625637,F,1.9116605392156885,2.1308778054892983
48.17682448,-78.5752842,F,1.9116605392156885,2.1308778054892983
111.38570506,-28.9443832,F,1.27,6.23
101.04940912,-56.12652095,M,5.67,0.03
112.63890617,-23.66428307,K,-0.033235294117647106,0.582456178411574
311.29012343,-51.86460595,K,-0.033235294117647106,0.582456178411574
83.97957753,-71.08323479,K,-0.033235294117647106,0.582456178411574
94.2927831,-64.30950199,F,1.94,4.73
116.78018756,-3.21777662,K,-0.033235294117647106,0.582456178411574
108.92021533,-37.98531771,G,1.775935085007729,0.644020118353425
119.41862484,10.63125859,A,0.49,41.26
349.09037781,-76.50027351,A,2.23,6.71
34.01307065,-79.26317007,G,1.775935085007729,0.644020118353425
325.40361579,-68.14718582,A,1.1430317460317458,18.940752635329417
117.63292063,1.26380067,B,-0.030170454545454518,16034.635778185937
20.11067565,-79.25023511,F,1.9116605392156885,2.1308778054892983
108.03593184,-40.8131481,G,2.13,3.16
348.11703692,-76.32831482,F,2.07,5.87
116.13329191,-6.68615384,B,-0.030170454545454518,16034.635778185937
117.39850179,0.00267479,B,-0.030170454545454518,16034.635778185937
115.71333644,-8.88534594,A,1.1430317460317458,18.940752635329417
116.04854396,-7.16990076,K,-0.033235294117647106,0.582456178411574
107.63577172,-42.06209406,K,-0.033235294117647106,0.582456178411574
104.98617361,-48.83769491,F,0.8,17.72
310.6247577,-50.57882901,G,1.775935085007729,0.644020118353425
350.28487241,-76.73655745,K,-0.033235294117647106,0.582456178411574
120.51017836,16.0719806,K,-0.033235294117647106,0.582456178411574
81.71862032,-72.150066,K,-0.033235294117647106,0.582456178411574
113.56500422,-19.64697079,K,-0.72,24.83
319.7541257,-63.7287618,K,-0.033235294117647106,0.582456178411574
9.29613532,-78.83531611,F,2.35,2.9
23.21647996,-79.34855509,A,1.1430317460317458,18.940752635329417
118.8929151,7.81005858,A,1.1430317460317458,18.940752635329417
315.43822406,-58.78874734,F,2.54,2.87
100.72552468,-56.8909503,F,1.57,8.62
335.00637714,-72.92467079,F,1.9116605392156885,2.1308778054892983
23.32550661,-79.36545296,G,3.61,0.75
114.81415093,-13.68091057,A,0.95,31.8
105.47757998,-47.88242016,K,-0.033235294117647106,0.582456178411574
311.65507328,-52.71218173,F,2.1,4.24
113.53222098,-19.97602406,A,0.89,19.22
72.10055929,-75.26164244,B,-0.04,122.52
118.24493974,4.27438955,M,-5.64,0.06896794895596911
116.53121493,-4.90121335,K,1.04,17.76
108.68029105,-39.2559437,A,1.65,13.28
23.31992529,-79.40946101,G,2.67,1.86
314.93382443,-58.17643489,G,2.8,1.81
331.95617896,-71.78858865,M,0.5756497175141247,0.06896794895596911
105.96198079,-46.92159992,F,1.93,7.06
327.37036785,-69.51946534,A,1.2,15.93
330.7877657,-71.27623631,G,3.24,1.09
112.48869423,-24.93668627,F,1.21,10.45
117.22625523,-1.24103281,O,-1.0,31879.725493750575
323.5530103,-67.05799743,F,1.93,5.34
108.2881208,-40.56421734,G,1.26,8.85
308.32109766,-45.34963962,F,2.4,2.63
105.07315146,-49.07413341,F,0.26,31.28
305.37645627,-36.50699766,F,1.01,15.95
340.8015613,-74.84398047,G,1.775935085007729,0.644020118353425
117.4430245,-0.14385889,O,-1.0,31879.725493750575
73.27249411,-75.08459291,F,1.9116605392156885,2.1308778054892983
36.92084654,-79.34893095,G,2.69,2.19
116.48226167,-5.35728687,G,-1.56,55.82
115.16861304,-12.28771902,K,-0.56,22.69
107.17649856,-43.98426185,F,1.62,7.09
113.00582685,-22.83893894,F,2.84,1.59
104.75500837,-49.93210276,M,0.5756497175141247,0.06896794895596911
93.95081535,-65.10435014,A,1.1430317460317458,18.940752635329417
13.97464372,-79.21316286,B,0.68,88.03
87.4559599,-69.69058826,G,2.98,1.31
117.47382675,-0.0827376,A,1.1430317460317458,18.940752635329417
31.19757204,-79.49230829,G,1.775935085007729,0.644020118353425
354.30736622,-77.53081904,F,1.17,8.93
72.18084979,-75.41146457,A,1.1430317460317458,18.940752635329417
117.08880184,-2.18035959,B,-0.030170454545454518,16034.635778185937
105.95808073,-47.22944431,A,1.86,8.9
117.99978928,2.7339112,M,-4.88,0.06896794895596911
36.82785895,-79.38323694,G,3.25,0.86
118.21841332,3.91000896,O,-1.0,31879.725493750575
313.90926414,-56.7965947,A,1.45,21.97
329.26168854,-70.65081143,F,2.47,2.9
